song_id,id_parent,kpop_name,kname,original_name,name_aka,vtype,tags,vlink,id_artist,id_original_artist,releasedate,publishedon,views,likes,dislikes,lastupdate,recentviews,recentlikes,awards,regionlocked,id,is_collab,name,fname,alias,id_company,id_artist1,id_artist2,id_artist3,id_artist4,members,issolo,id_parentgroup,id_currentgroup,formation,disband,social,id_debut,debut_date,date_birth,fanclub,miak,miak_level,sales,gaondigital_times,gaondigital_firsts,yawards,yawards_total,yt_followers
10677,0,Scaredy Cat,디피알 이안,DPR IAN - Scaredy Cat (OFFICIAL M-V),,main,e,J0rmycJSPAE,716,0,2021-03-22,2021-03-22 00:00:00,5474444,256112,457,2022-03-23 13:16:24,7039,155,0,n,716,n,DPR Ian,Yu Ba-rom,Rome; Christian Yu; 유바롬,270,0,0,0,0,male,y,543,0,2020,,"{""T"":""DPRIAN_"",""I"":""dprian"",""A"":""dpr-ian\-1500739803""}",8279,2020-10-26,1990-09-06,,0,none,0,0,0,,0,0
10683,0,I'm Real,이터니티,이터니티 Eternity - I'm Real M-V,,main,,XQMg8-Ku3JI,896,0,2021-03-22,2021-03-22 00:00:00,1114570,0,0,2022-03-23 13:16:00,483,0,0,n,896,n,Eternity,,,0,0,0,0,0,female,n,0,0,2021,,,10683,2021-03-22,,,0,none,0,0,0,,0,0
10687,0,Like a Dream,다라,[Cover] 꿈처럼 (또 오해영 OST) - 벤 | Like A Dream (Another Oh Hae Young OST) - Ben,,main,co,UeXRgJprF8s,894,403,2020-08-31,2020-08-31 00:00:00,598114,66478,158,2022-03-23 11:03:13,159,3,0,n,894,n,Sandara Park,Park Sandara,Dara,3,0,0,0,0,female,y,4,4,2004,,"{""K"":""Sandara_Park"",""T"":""krungy21"",""I"":""daraxxi""}",0,2004-07-01,1984-11-12,,0,none,0,0,0,,0,0
10689,0,My Number,치타,[MV] Cheetah(치타) _ My Number,,main,,Q9ZPYxqZQ2I,897,0,2015-08-02,2015-08-02 00:00:00,4692720,74339,3494,2022-03-23 11:15:54,123,0,0,n,897,n,Cheetah,Kim Eun-young,,93,0,0,0,0,female,y,0,0,2014,,"{""I"":""dhdldzlzl""}",0,2014-06-27,1990-05-25,,0,none,0,13,0,,0,0
10691,0,Villain,치타,치타 (CHEETAH) - Villain (Feat. JAMIE (제이미)) MV,,main,,d__iIt-00Gk,897,0,2021-02-26,2021-02-26 00:00:00,1155656,86096,330,2022-03-23 11:15:53,299,7,0,n,897,n,Cheetah,Kim Eun-young,,93,0,0,0,0,female,y,0,0,2014,,"{""I"":""dhdldzlzl""}",0,2014-06-27,1990-05-25,,0,none,0,13,0,,0,0
10702,0,Because it's you,다비치,다비치 (Davichi) - 너라서( Because it's you),,main,o,uhTzsZ2mGMo,53,0,2012-06-14,2012-06-14 00:00:00,11135294,54624,1054,2022-03-23 19:16:31,485,4,0,n,53,n,Davichi,,,163,0,0,0,0,female,n,0,0,2008,,"{""K"":""Davichi"",""F"":""officialdavichi"",""T"":""officialdavichi"",""V"":""C6B70F"",""I"":""davichi.official"",""D"":""davichi""}",3326,2008-02-04,,Davichi Chord,36379,none,90224,586,9,"{""GDA"":3,""MMA"":3,""MAMA"":3,""SMA"":2}",11,0
10703,0,Missing you Today,다비치,"DAVICHI ""오늘따라 보고 싶어서 그래 (Missing you Today)"" M-V",,main,,iA9olaeQBvI,53,0,2013-07-04,2013-07-04 00:00:00,8770993,39396,1051,2022-03-23 19:32:40,1235,12,0,n,53,n,Davichi,,,163,0,0,0,0,female,n,0,0,2008,,"{""K"":""Davichi"",""F"":""officialdavichi"",""T"":""officialdavichi"",""V"":""C6B70F"",""I"":""davichi.official"",""D"":""davichi""}",3326,2008-02-04,,Davichi Chord,36379,none,90224,586,9,"{""GDA"":3,""MMA"":3,""MAMA"":3,""SMA"":2}",11,0
10704,0,Falling In Love,다비치,[MV] Davichi (다비치) - Falling In Love (꿈처럼 내린),,main,o,PvsAVpvZj_A,53,0,2018-10-17,2018-10-17 00:00:00,5584456,35273,572,2022-03-23 11:45:09,934,16,0,n,53,n,Davichi,,,163,0,0,0,0,female,n,0,0,2008,,"{""K"":""Davichi"",""F"":""officialdavichi"",""T"":""officialdavichi"",""V"":""C6B70F"",""I"":""davichi.official"",""D"":""davichi""}",3326,2008-02-04,,Davichi Chord,36379,none,90224,586,9,"{""GDA"":3,""MMA"":3,""MAMA"":3,""SMA"":2}",11,0
10705,0,War and love,다비치,[MV] Davichi(다비치) _ War and love(사랑과 전쟁) (Narr. HaHa(하하)),Love and War,main,,jXCnyc6L96k,53,0,2013-11-28,2013-11-28 00:00:00,4132139,15282,655,2022-03-23 11:45:59,816,2,0,n,53,n,Davichi,,,163,0,0,0,0,female,n,0,0,2008,,"{""K"":""Davichi"",""F"":""officialdavichi"",""T"":""officialdavichi"",""V"":""C6B70F"",""I"":""davichi.official"",""D"":""davichi""}",3326,2008-02-04,,Davichi Chord,36379,none,90224,586,9,"{""GDA"":3,""MMA"":3,""MAMA"":3,""SMA"":2}",11,0
10706,0,Don't you know,다비치,다비치 (Davichi) - 모르시나요 (Don't you know) [아이리스Ⅱ(IRIS ) OST]  MV,,main,o,h5lJRqZXCCE,53,0,2013-02-13,2013-02-13 00:00:00,3489205,13580,433,2022-03-23 11:32:35,161,0,0,n,53,n,Davichi,,,163,0,0,0,0,female,n,0,0,2008,,"{""K"":""Davichi"",""F"":""officialdavichi"",""T"":""officialdavichi"",""V"":""C6B70F"",""I"":""davichi.official"",""D"":""davichi""}",3326,2008-02-04,,Davichi Chord,36379,none,90224,586,9,"{""GDA"":3,""MMA"":3,""MAMA"":3,""SMA"":2}",11,0
10707,0,Don't Move,다비치,"DAVICHI[다비치] ""Don`t Move[움직이지마]"" M-V",,main,,RCYAncxTvfI,53,0,2014-07-04,2014-07-04 00:00:00,1947065,16362,184,2022-03-23 11:45:10,130,0,0,n,53,n,Davichi,,,163,0,0,0,0,female,n,0,0,2008,,"{""K"":""Davichi"",""F"":""officialdavichi"",""T"":""officialdavichi"",""V"":""C6B70F"",""I"":""davichi.official"",""D"":""davichi""}",3326,2008-02-04,,Davichi Chord,36379,none,90224,586,9,"{""GDA"":3,""MMA"":3,""MAMA"":3,""SMA"":2}",11,0
10711,0,Same,송지은,[MV] My Secret Romance(애타는 로맨스) OST - Same(똑같아요),,main,o,56bcYIcrF4Q,240,0,2017-05-31,2017-05-31 00:00:00,35329900,217262,3594,2022-03-23 19:32:14,4213,33,0,n,240,n,Song Ji Eun,Song Ji-eun,,359,0,0,0,0,female,y,168,168,2013,,"{""K"":""Song_Ji-eun""}",0,2009-12-14,1990-05-05,,0,none,15719,30,1,,0,0
10713,0,My Man,다비치,[MV] Davichi(다비치) _ My Man,,main,,A7jfLwetQPQ,53,0,2013-11-28,2013-11-28 00:00:00,693424,3773,106,2022-03-23 11:45:32,401,6,0,n,53,n,Davichi,,,163,0,0,0,0,female,n,0,0,2008,,"{""K"":""Davichi"",""F"":""officialdavichi"",""T"":""officialdavichi"",""V"":""C6B70F"",""I"":""davichi.official"",""D"":""davichi""}",3326,2008-02-04,,Davichi Chord,36379,none,90224,586,9,"{""GDA"":3,""MMA"":3,""MAMA"":3,""SMA"":2}",11,0
10714,0,Sad Promise,다비치,[MV] Davichi(다비치) _ Sad promise(슬픈 다짐),,main,,mpFbPghfSJo,53,0,2013-11-28,2013-11-28 00:00:00,580696,2525,89,2022-03-23 11:48:05,242,0,0,n,53,n,Davichi,,,163,0,0,0,0,female,n,0,0,2008,,"{""K"":""Davichi"",""F"":""officialdavichi"",""T"":""officialdavichi"",""V"":""C6B70F"",""I"":""davichi.official"",""D"":""davichi""}",3326,2008-02-04,,Davichi Chord,36379,none,90224,586,9,"{""GDA"":3,""MMA"":3,""MAMA"":3,""SMA"":2}",11,0
10715,0,Let the time stop,다비치,[MV] Davichi(다비치) _ Let the time stop(시간아 멈춰라),,main,,PcryoN4s3Sk,53,0,2013-11-28,2013-11-28 00:00:00,349844,1777,52,2022-03-23 12:00:39,85,0,0,n,53,n,Davichi,,,163,0,0,0,0,female,n,0,0,2008,,"{""K"":""Davichi"",""F"":""officialdavichi"",""T"":""officialdavichi"",""V"":""C6B70F"",""I"":""davichi.official"",""D"":""davichi""}",3326,2008-02-04,,Davichi Chord,36379,none,90224,586,9,"{""GDA"":3,""MMA"":3,""MAMA"":3,""SMA"":2}",11,0
10716,0,I made a mistake,다비치,[MV] Davichi(다비치) _ I made a mistake(사고쳤어요),,main,,rYeRiZF28J4,53,0,2013-11-28,2013-11-28 00:00:00,459222,2158,56,2022-03-23 12:01:29,65,0,0,n,53,n,Davichi,,,163,0,0,0,0,female,n,0,0,2008,,"{""K"":""Davichi"",""F"":""officialdavichi"",""T"":""officialdavichi"",""V"":""C6B70F"",""I"":""davichi.official"",""D"":""davichi""}",3326,2008-02-04,,Davichi Chord,36379,none,90224,586,9,"{""GDA"":3,""MMA"":3,""MAMA"":3,""SMA"":2}",11,0
10718,0,Will think of you,다비치,Davichi(다비치) _ Will think of you(생각날거야) MV,,main,,yaByEX5vzsY,53,0,2012-02-07,2012-02-07 00:00:00,1480125,6473,126,2022-03-23 12:01:56,63,2,0,n,53,n,Davichi,,,163,0,0,0,0,female,n,0,0,2008,,"{""K"":""Davichi"",""F"":""officialdavichi"",""T"":""officialdavichi"",""V"":""C6B70F"",""I"":""davichi.official"",""D"":""davichi""}",3326,2008-02-04,,Davichi Chord,36379,none,90224,586,9,"{""GDA"":3,""MMA"":3,""MAMA"":3,""SMA"":2}",11,0
10719,0,With You,린,[MV] LYn(린) - With You l 태양의 후예 OST Part.7,,main,o,-Pumg4MVjvQ,136,0,2016-03-24,2016-03-24 00:00:00,26959052,87605,1853,2022-03-23 19:32:37,2902,29,0,n,136,n,Lyn,Lee Se-jin,Se-jin,0,0,0,0,0,female,y,0,0,2002,,"{""K"":""Lyn_(singer)"",""I"":""lovelyn_i"",""F"":""lovelyn.sejin""}",0,2000-12-13,1981-11-09,,122099,none,126887,169,1,,0,0
10720,0,Want To Be Free,린,[디어 마이 프렌즈 OST Part 3] 린 (LYN) - 바람에 머문다 (Want To Be Free) MV,,main,o,MJym9hB74C8,136,0,2016-05-27,2016-05-27 00:00:00,1818698,6659,258,2022-03-23 13:01:58,368,5,0,n,136,n,Lyn,Lee Se-jin,Se-jin,0,0,0,0,0,female,y,0,0,2002,,"{""K"":""Lyn_(singer)"",""I"":""lovelyn_i"",""F"":""lovelyn.sejin""}",0,2000-12-13,1981-11-09,,122099,none,126887,169,1,,0,0
10722,0,Back In Time,린,[MV] 해를 품은 달 The Moon That Embraces The Sun OST Part.2 - 린 Lyn - 시간을 거슬러 Back In Time,,main,o,BgcRLIXw4dQ,136,0,2014-12-26,2014-12-26 00:00:00,1379474,9963,212,2022-03-23 13:02:51,279,0,0,n,136,n,Lyn,Lee Se-jin,Se-jin,0,0,0,0,0,female,y,0,0,2002,,"{""K"":""Lyn_(singer)"",""I"":""lovelyn_i"",""F"":""lovelyn.sejin""}",0,2000-12-13,1981-11-09,,122099,none,126887,169,1,,0,0
10723,0,Moonchild Ballad,린,[구미호뎐 OST Part 3] 린(LYn) - 월아연가 (月兒戀歌) (Moonchild Ballad) M-V,,main,o,pL5PNs3_Yvg,136,0,2020-10-22,2020-10-22 00:00:00,1763649,27486,190,2022-03-23 12:01:29,988,12,0,n,136,n,Lyn,Lee Se-jin,Se-jin,0,0,0,0,0,female,y,0,0,2002,,"{""K"":""Lyn_(singer)"",""I"":""lovelyn_i"",""F"":""lovelyn.sejin""}",0,2000-12-13,1981-11-09,,122099,none,126887,169,1,,0,0
10724,0,"Whenever, Wherever",린,"[MV] LYn(린) _ Whenever, Wherever(언제든, 어디라도) (Saimdang, Memoir of Colors(사임당, 빛의 일기) OST Part.4)",,main,o,HGJc8fn7_fw,136,0,2017-02-17,2017-02-17 00:00:00,906081,5737,167,2022-03-23 12:02:42,70,2,0,n,136,n,Lyn,Lee Se-jin,Se-jin,0,0,0,0,0,female,y,0,0,2002,,"{""K"":""Lyn_(singer)"",""I"":""lovelyn_i"",""F"":""lovelyn.sejin""}",0,2000-12-13,1981-11-09,,122099,none,126887,169,1,,0,0
10725,0,Blossom Tears,린 + 레오,린(LYn) X 레오(LEO Of VIXX) - 꽃잎놀이(Blossom tears) Official Music Video,,main,,Tp-qmyON4U8,336,0,2014-08-05,2014-08-05 00:00:00,854110,24128,113,2022-03-23 13:02:49,400,15,0,n,336,y,Lyn + Leo,,,0,136,419,0,0,coed,n,0,0,2014,,[],10725,2014-08-04,,,0,none,0,0,0,,0,0
10729,0,We were in love,린,린(LYN) - ...사랑했잖아...,,main,,Z9mDJoQxOrg,136,0,2011-05-20,2011-05-20 00:00:00,649672,2608,62,2022-03-23 12:01:52,116,0,0,n,136,n,Lyn,Lee Se-jin,Se-jin,0,0,0,0,0,female,y,0,0,2002,,"{""K"":""Lyn_(singer)"",""I"":""lovelyn_i"",""F"":""lovelyn.sejin""}",0,2000-12-13,1981-11-09,,122099,none,126887,169,1,,0,0
10738,0,Uncommitted,김준수,JUNSU_XIA_(준수 영어 싱글)_UNCOMMITTED_MV,,main,e,KEo6AdSTVfI,261,0,2012-08-17,2012-08-17 00:00:00,3597371,56989,1303,2022-03-23 13:01:32,117,0,0,n,261,n,XIA,Kim Jun-Su,"Jin Jun Xiu, Xiah, Junsu",67,0,0,0,0,male,y,111,111,2010,,"{""K"":""Kim_Junsu"",""T"":""1215thexiahtic"",""I"":""xiaxiaxia1215"",""Y"":""UCdk_-wGLorR0-81Nxj0w_VA"",""U"":""JUNSUXIAOfficial"",""V"":""E7D2EB""}",3582,2010-05-26,1986-12-15,,0,none,525471,140,1,"{""SMA"":1}",1,188000
10742,0,Incredible,김준수,XIA (준수) Incredible (인크레더블) (Feat. Quincy) M-V,,main,,I8ekpLae-64,261,0,2013-07-15,2013-07-15 00:00:00,3798442,49093,960,2022-03-23 13:15:08,177,0,0,n,261,n,XIA,Kim Jun-Su,"Jin Jun Xiu, Xiah, Junsu",67,0,0,0,0,male,y,111,111,2010,,"{""K"":""Kim_Junsu"",""T"":""1215thexiahtic"",""I"":""xiaxiaxia1215"",""Y"":""UCdk_-wGLorR0-81Nxj0w_VA"",""U"":""JUNSUXIAOfficial"",""V"":""E7D2EB""}",3582,2010-05-26,1986-12-15,,0,none,525471,140,1,"{""SMA"":1}",1,188000
10745,0,The Game Begins,김준수,뮤지컬 데스노트 MV_The Game Begins(김준수),,main,o,aGUlfPcEyRc,261,0,2015-04-27,2015-04-27 00:00:00,5485463,32222,852,2022-03-23 03:30:53,2428,5,0,n,261,n,XIA,Kim Jun-Su,"Jin Jun Xiu, Xiah, Junsu",67,0,0,0,0,male,y,111,111,2010,,"{""K"":""Kim_Junsu"",""T"":""1215thexiahtic"",""I"":""xiaxiaxia1215"",""Y"":""UCdk_-wGLorR0-81Nxj0w_VA"",""U"":""JUNSUXIAOfficial"",""V"":""E7D2EB""}",3582,2010-05-26,1986-12-15,,0,none,525471,140,1,"{""SMA"":1}",1,188000
10747,0,Love no more,김준수,XIA (준수) - 사랑하고 싶지 않아 (바른연애 길잡이 X XIA (준수)) 가로라이브 Full ver.,,main,,2OkkYvHagt8,261,0,2020-10-18,2020-10-18 00:00:00,454591,9089,107,2022-03-23 13:01:08,186,2,0,n,261,n,XIA,Kim Jun-Su,"Jin Jun Xiu, Xiah, Junsu",67,0,0,0,0,male,y,111,111,2010,,"{""K"":""Kim_Junsu"",""T"":""1215thexiahtic"",""I"":""xiaxiaxia1215"",""Y"":""UCdk_-wGLorR0-81Nxj0w_VA"",""U"":""JUNSUXIAOfficial"",""V"":""E7D2EB""}",3582,2010-05-26,1986-12-15,,0,none,525471,140,1,"{""SMA"":1}",1,188000
10748,0,Days,김준수,XIA(준수) - 요즘 (Days) Live Full ver.,,main,,tnDzAcjTRr8,261,0,2020-11-12,2020-11-12 00:00:00,266224,9337,40,2022-03-23 13:01:34,161,0,0,n,261,n,XIA,Kim Jun-Su,"Jin Jun Xiu, Xiah, Junsu",67,0,0,0,0,male,y,111,111,2010,,"{""K"":""Kim_Junsu"",""T"":""1215thexiahtic"",""I"":""xiaxiaxia1215"",""Y"":""UCdk_-wGLorR0-81Nxj0w_VA"",""U"":""JUNSUXIAOfficial"",""V"":""E7D2EB""}",3582,2010-05-26,1986-12-15,,0,none,525471,140,1,"{""SMA"":1}",1,188000
10750,0,The Last Dance,김준수,[M-V] 김준수(XIA) - 2018 뮤지컬 엘리자벳 '마지막 춤 (Der letzte Tanz)',,main,,9WEzgSx-u58,261,0,2019-03-11,2019-03-11 00:00:00,678390,13619,192,2022-03-23 13:16:22,192,1,0,n,261,n,XIA,Kim Jun-Su,"Jin Jun Xiu, Xiah, Junsu",67,0,0,0,0,male,y,111,111,2010,,"{""K"":""Kim_Junsu"",""T"":""1215thexiahtic"",""I"":""xiaxiaxia1215"",""Y"":""UCdk_-wGLorR0-81Nxj0w_VA"",""U"":""JUNSUXIAOfficial"",""V"":""E7D2EB""}",3582,2010-05-26,1986-12-15,,0,none,525471,140,1,"{""SMA"":1}",1,188000
10751,0,Alone,김준수,[COVER] 김준수(XIA) - 혼자 [원곡:거미],,main,c,vRXqD7eNo_U,261,237,2019-03-29,2019-03-29 00:00:00,284008,7282,70,2022-03-23 13:02:49,66,1,0,n,261,n,XIA,Kim Jun-Su,"Jin Jun Xiu, Xiah, Junsu",67,0,0,0,0,male,y,111,111,2010,,"{""K"":""Kim_Junsu"",""T"":""1215thexiahtic"",""I"":""xiaxiaxia1215"",""Y"":""UCdk_-wGLorR0-81Nxj0w_VA"",""U"":""JUNSUXIAOfficial"",""V"":""E7D2EB""}",3582,2010-05-26,1986-12-15,,0,none,525471,140,1,"{""SMA"":1}",1,188000
10752,0,Why Can't You Love Me,김준수,[Special Clip] 김준수(XIA) - 2020 뮤지컬 모차르트! ‘왜 나를 사랑하지 않나요’,,main,,9BErrZwbrNM,261,0,2020-07-30,2020-07-30 00:00:00,206745,7568,64,2022-03-23 13:15:59,58,0,0,n,261,n,XIA,Kim Jun-Su,"Jin Jun Xiu, Xiah, Junsu",67,0,0,0,0,male,y,111,111,2010,,"{""K"":""Kim_Junsu"",""T"":""1215thexiahtic"",""I"":""xiaxiaxia1215"",""Y"":""UCdk_-wGLorR0-81Nxj0w_VA"",""U"":""JUNSUXIAOfficial"",""V"":""E7D2EB""}",3582,2010-05-26,1986-12-15,,0,none,525471,140,1,"{""SMA"":1}",1,188000
10754,0,Writing you,김준수,XIA(준수) - 너를 쓴다 (Writing you) Live Full ver.,,main,,Xh3qjar5t3M,261,0,2020-11-14,2020-11-14 00:00:00,282748,8462,32,2022-03-23 13:16:24,276,4,0,n,261,n,XIA,Kim Jun-Su,"Jin Jun Xiu, Xiah, Junsu",67,0,0,0,0,male,y,111,111,2010,,"{""K"":""Kim_Junsu"",""T"":""1215thexiahtic"",""I"":""xiaxiaxia1215"",""Y"":""UCdk_-wGLorR0-81Nxj0w_VA"",""U"":""JUNSUXIAOfficial"",""V"":""E7D2EB""}",3582,2010-05-26,1986-12-15,,0,none,525471,140,1,"{""SMA"":1}",1,188000
10756,0,Chok Chok Dance,슈퍼주니어-D&E,SUPER JUNIOR-D&E 슈퍼주니어-D&E '촉이 와' CHOK CHOK DANCE (Everybody's CHOK CHOK DANCE),Can You Feel It,main,,XNxdSYXNEtw,190,0,2015-03-31,2015-03-31 00:00:00,11086860,297751,1802,2022-03-23 05:45:28,676,17,0,n,190,n,Super Junior-D&E,,SUPER JUNIOR-D&E;슈퍼주니어 D&E,1,0,0,0,0,male,n,189,189,,,[],1536,,,,0,none,881546,4,0,,0,0
10757,0,Show Me Your BBA SAE,디제이한민,DJ HANMIN (디제이 한민) - Show Me Your BBA SAE (빠세) (Feat. Ingram Jones),,main,,R6gbGbNioFo,898,0,2013-11-19,2013-11-19 00:00:00,4420891,115541,1379,2022-03-23 02:00:14,292,7,0,n,898,n,DJ Hanmin,,,0,0,0,0,0,male,y,0,0,2013,,,0,,1977-09-25,,0,none,0,0,0,,0,0
10759,0,11,히치하이커,Hitchhiker 히치하이커 '11(ELEVEN)' MV,,main,,gZa4yre0uEk,899,0,2014-09-11,2014-09-11 00:00:00,6732640,148454,43517,2022-03-23 15:17:36,385,5,0,n,899,n,Hitchhiker,Choi Jin-woo,최진우,1,0,0,0,0,male,y,0,0,1996,,,0,1996-06-01,1971-04-06,,0,none,0,0,0,,0,0
10760,0,NADA,히치하이커,[STATION 3] Hitchhiker 히치하이커 'NADA' MV,,main,s,8Q8luSz6XTI,899,0,2019-05-23,2019-05-23 00:00:00,613500,35165,1987,2022-03-23 00:32:29,136,3,0,n,899,n,Hitchhiker,Choi Jin-woo,최진우,1,0,0,0,0,male,y,0,0,1996,,,0,1996-06-01,1971-04-06,,0,none,0,0,0,,0,0
10762,0,Run,손,손(SORN) - 'RUN' Official Music Video,,main,,cAKSKi_KbcQ,900,0,2021-03-23,2021-03-23 00:00:00,3657449,442728,2578,2022-03-23 13:01:59,608,4,0,n,900,n,Sorn,Chonnasorn Sajakul,Chonnasorn Sajakul; ชลนสร สัจจกุล,6,0,0,0,0,female,y,45,0,2021,,"{""K"":""Sorn_(singer)"",""Y"":""UCOzB7NB3Tr98XVwC8bLm5oA"",""D"":""sorn-clc""}",10762,2021-03-23,1996-11-18,,0,none,0,0,0,,0,756000
10765,0,Around,히치하이커 + 태용,[STATION] Hitchhiker X 태용 (TAEYONG) 'AROUND' MV,,main,,aL_mTKWwRto,901,0,2017-05-12,2017-05-12 00:00:00,5700809,317853,4471,2022-03-23 18:30:07,703,36,0,n,901,y,Hitchhiker + Taeyong,,,0,899,504,0,0,male,n,0,0,,,,0,,,,0,none,0,0,0,,0,0
10766,0,Light A Flame,세븐틴,[Choreography Video] SEVENTEEN(세븐틴) - 마음에 불을 지펴,,main,d,nFSV1bK6-kI,171,0,2021-02-03,2021-02-03 00:00:00,4135747,273834,282,2022-03-23 13:03:15,5390,160,0,n,171,n,Seventeen,,SVT,9,0,0,0,0,male,n,0,0,2015,,"{""K"":""Seventeen_(South_Korean_band)"",""F"":""seventeennews"",""I"":""saythename_17"",""V"":""F99B3"",""T"":""pledis_17"",""U"":""pledis17"",""A"":""seventeen\-999644772"",""D"":""seventeen"",""Y"":""UCfkXDY7vwkcJ8ddFGz8KusA"",""S"":""7nqOGRxlXj7N2JYbgNEjYH"",""W"":""www.pledis.co.kr\-html\-artist\-seventeen"",""C"":""pledis_seventeen""}",1607,2015-05-26,,Carat,0,none,10044523,159,0,"{""GDA"":8,""MMA"":1,""MAMA"":2,""SMA"":6}",17,7570000
10767,0,9-TEEN,세븐틴,[MV] Seventeen(세븐틴) _ 9-TEEN (A-TEEN2 Part.2),,main,o,IezSWTlSNo4,171,0,2019-05-20,2019-05-20 00:00:00,2603147,111855,353,2022-03-23 13:02:25,530,21,0,n,171,n,Seventeen,,SVT,9,0,0,0,0,male,n,0,0,2015,,"{""K"":""Seventeen_(South_Korean_band)"",""F"":""seventeennews"",""I"":""saythename_17"",""V"":""F99B3"",""T"":""pledis_17"",""U"":""pledis17"",""A"":""seventeen\-999644772"",""D"":""seventeen"",""Y"":""UCfkXDY7vwkcJ8ddFGz8KusA"",""S"":""7nqOGRxlXj7N2JYbgNEjYH"",""W"":""www.pledis.co.kr\-html\-artist\-seventeen"",""C"":""pledis_seventeen""}",1607,2015-05-26,,Carat,0,none,10044523,159,0,"{""GDA"":8,""MMA"":1,""MAMA"":2,""SMA"":6}",17,7570000
10768,0,Jasmine Flower,유성은,유성은 (U Sung Eun) - 말리꽃 (Jasmine Flower) MV,,main,o,jiEeP4wkTLo,807,0,2015-01-23,2015-01-23 00:00:00,2959173,14053,382,2022-03-23 13:17:36,340,2,0,n,807,n,U Sungeun,Yoo Sung-eun,U Sung-eun,196,0,0,0,0,female,y,0,0,2013,,"{""K"":""U_Sung-eun"",""I"":""meteor_use"",""Y"":""UCS0YP04uXfvq672R4O2gxig"",""U"":""OfficialUSUNGEUN""}",0,2013-07-15,1989-04-26,,0,none,0,42,0,,0,14300
10769,0,Crow,준,[SPECIAL VIDEO] 文俊辉 JUN ‘乌鸦(Crow)’ LIVE CLIP,乌鸦,main,z,D8-m99nh2SM,1445,0,2021-03-24,2021-03-24 00:00:00,678205,95907,79,2022-03-23 13:17:13,478,17,0,n,1445,n,Jun,Wen Jun-hui,Wen Junhui; Junhui,9,0,0,0,0,male,y,171,171,2002,,[],0,,1996-06-10,,0,none,0,0,0,,0,0
10770,0,Believe,에일리,에일리 - 'Believe' Official Lyric Video｜PGI.S 2021,,main,,-z6boHkkh6w,13,0,2021-03-23,2021-03-23 00:00:00,389999,4770,36,2022-03-23 13:03:16,136,0,0,n,13,n,Ailee,Lee Ye-jin,,431,0,0,0,0,female,y,0,0,2011,,"{""K"":""Ailee"",""T"":""itzailee"",""V"":""FC855"",""I"":""aileeonline"",""A"":""ailee\-415508441""}",635,2012-02-08,1989-05-30,,0,none,41838,388,7,"{""GDA"":3,""MMA"":1,""MAMA"":5,""SMA"":2}",11,0
10772,0,Reminiscing,에일리,[MV] Ailee(에일리) _ Reminiscing(낡은 그리움),,main,,49FJaFcMx6M,13,0,2017-03-07,2017-03-07 00:00:00,462604,11748,92,2022-03-23 20:15:11,53,0,0,n,13,n,Ailee,Lee Ye-jin,,431,0,0,0,0,female,y,0,0,2011,,"{""K"":""Ailee"",""T"":""itzailee"",""V"":""FC855"",""I"":""aileeonline"",""A"":""ailee\-415508441""}",635,2012-02-08,1989-05-30,,0,none,41838,388,7,"{""GDA"":3,""MMA"":1,""MAMA"":5,""SMA"":2}",11,0
10775,0,My Last Love (In Paradisum),에일리,[MV] 에일리(AILEE) - ‘My Last Love (In Paradisum)’ 〈시지프스 : the myth〉 OST Part.3 ♪ | JTBC 210311 방송,,main,,0XR82WI34mo,13,0,2021-03-12,2021-03-12 00:00:00,182467,4403,21,2022-03-23 03:45:31,102,3,0,n,13,n,Ailee,Lee Ye-jin,,431,0,0,0,0,female,y,0,0,2011,,"{""K"":""Ailee"",""T"":""itzailee"",""V"":""FC855"",""I"":""aileeonline"",""A"":""ailee\-415508441""}",635,2012-02-08,1989-05-30,,0,none,41838,388,7,"{""GDA"":3,""MMA"":1,""MAMA"":5,""SMA"":2}",11,0
10778,0,I see,김나영,[MV] Kim Na Young(김나영) _ I see(그래 그래),,main,,9nx27lwC8QQ,491,0,2016-10-21,2016-10-21 00:00:00,327817,2907,48,2022-03-23 20:03:10,804,1,0,n,491,n,Kim Na Young,Kim Na-young,,329,0,0,0,0,female,y,0,0,2013,,"{""K"":""Kim_Na-young_(singer)"",""W"":""www.neverlandent.co.kr\-artist\-kimnayoung.php""}",4382,2016-10-18,1991-12-31,,0,none,0,124,2,,0,0
10783,0,After The Winter Comes The Spring,김나영,[LIVE] 겨울이 지나고 봄이 오듯이 - 김나영 가로라이브,,main,,E3gApE5TcBs,491,0,2021-03-14,2021-03-14 00:00:00,118667,1028,11,2022-03-23 03:45:54,133,3,0,n,491,n,Kim Na Young,Kim Na-young,,329,0,0,0,0,female,y,0,0,2013,,"{""K"":""Kim_Na-young_(singer)"",""W"":""www.neverlandent.co.kr\-artist\-kimnayoung.php""}",4382,2016-10-18,1991-12-31,,0,none,0,124,2,,0,0
10784,0,Moonlight,민현,민현 (뉴이스트) - 모든 밤 너에게 (연애혁명 X 민현(뉴이스트)) 가로라이브 Full ver.,,main,,8tm5Ap3LThs,475,0,2021-01-07,2021-01-07 00:00:00,113609,5784,26,2022-03-23 20:47:17,87,0,0,n,475,n,Minhyun,Hwang Min-hyun,황민현,9,0,0,0,0,male,y,151,0,2019,,"{""K"":""Hwang_Min-hyun""}",0,,1995-08-09,,0,none,0,1,0,,0,0
